regime,D_v,n_runs,n_steady_snapshots,H_mean_runs,H_std_runs,D_mean_runs,D_std_runs,DKL_mean_runs,DKL_std_runs,H_time_std_mean_runs,D_time_std_mean_runs,DKL_time_std_mean_runs,kmean_AB_mean_runs,kmean_AB_std_runs,kpeak_A_mean_runs,kpeak_A_std_runs,k_bin,k,PS_A_mean,PS_A_std,PS_B_mean,PS_B_std,PS_0_mean,PS_0_std,G_AB_mean,G_AB_std
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,0,0.06183729653648254,0.39859032735705785,0.20232680040174805,0.1974787839515956,0.21681341193599107,0.7824394912894451,0.519188411717439,0.09318518999039582,0.15327030699842742
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,1,0.18551188960944762,5.525311169987454,2.5491139376266827,5.391414914523938,3.1989294935582313,2.6834016630653448,1.23889395290342,-4.116662210723025,2.7778185042226675
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,2,0.30918648268241267,53.60444274373449,15.235312947397523,55.35177818463099,17.22075173535717,3.5229385144237364,1.7813552796395782,-52.716641206970884,15.755681531988925
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,3,0.4328610757553778,36.053412273804064,11.285332155230163,35.469772746683006,12.489853931989908,3.124290212732693,0.5481591622203253,-34.19944740387719,11.766425784868245
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,4,0.5565356688283428,3.5617420586094704,0.6557105731458417,3.063633381828843,0.648573671485948,3.5301297081254837,0.9094869389283133,-1.547622866156415,0.6455036545345059
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,5,0.680210261901308,1.544741781418933,0.35850312222859243,1.4259913537143705,0.2943738389608945,3.83447459286842,1.0182547870401868,0.4318707288675582,0.3212478419687281
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,6,0.803884854974273,0.786322063281292,0.2001402980788146,0.852801467575768,0.15191033642490098,2.189737133727612,0.505996740880459,0.2753068014352763,0.17435359559665942
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,7,0.9275594480472381,0.2760062790215574,0.0383418794571321,0.34058853599873495,0.05911079211120253,0.6956393478146738,0.1501712399086674,0.03952226639719082,0.05447509571587388
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,8,1.0512340411202032,0.14557994425151666,0.030600553794465708,0.14031526502206138,0.034010473972830094,0.2547624835258508,0.057772005912581456,-0.015566362873863607,0.01892363892245327
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,9,1.174908634193168,0.07718614624245175,0.011493769874211147,0.0699353409409161,0.0180232193421528,0.11885565859518774,0.020279275787635144,-0.014132914294090044,0.015373734509315635
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,10,1.2985832272661333,0.030827436264583452,0.003061638856082685,0.026974114684914046,0.005801111388363833,0.05440134635055828,0.010079007772202704,-0.0017001022994696125,0.003956081289671956
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,11,1.4222578203390985,0.012848767400637293,0.0020730823112987524,0.01232823967290762,0.0025053317562324885,0.02673941472834358,0.0034200190852574155,0.0007812038273993343,0.0014869839273811013
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,12,1.5459324134120633,0.005266899711427719,0.0014115022236207994,0.0057697117590141175,0.0010546793893402885,0.011771010839474745,0.003261980782142386,0.00036719968451645526,0.0011026027886909282
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,13,1.6696070064850286,0.0020319897618712637,0.00048404863481088533,0.002007573338129176,0.0002737461607681799,0.0030754734892431404,0.00037438791661471534,-0.00048204480537864983,0.0002468359876908905
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,14,1.7932815995579938,0.000901517623641245,0.00019759752527119458,0.0009962175760749694,0.00016568749894192386,0.0007255394255662281,0.00015468783184473665,-0.0005860978870749934,0.000159038166762245
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,15,1.9169561926309586,0.00043272100721524696,8.129430093304642e-05,0.00044941608383680697,9.890744393085156e-05,0.00012643802675769213,1.4025295524853438e-05,-0.0003778495321471808,7.882479552976011e-05
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,16,2.040630785703924,0.00020627392535520713,2.42400745091762e-05,0.00020906847987409976,2.4887513283532164e-05,1.0981375227833365e-05,2.249959517496385e-06,-0.0002021805150007368,2.3516993065803153e-05
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,17,2.1643053787768887,0.00010728499701308612,9.52159208469267e-06,0.00011044738681423956,1.1901226196149481e-05,1.8577011373945394e-05,3.6970347314693005e-06,-9.957768622669014e-05,7.3069976492891075e-06
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,18,2.287979971849854,5.889434883556701e-05,9.948863137690268e-06,6.0870935764079686e-05,7.994005233204042e-06,3.773143537299733e-05,8.821282595053124e-06,-4.1016924613324674e-05,6.5113840975783645e-06
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,19,2.411654564922819,3.56316770998983e-05,4.25151771770311e-06,3.5277717429702426e-05,5.054423009906568e-06,4.328657922714305e-05,5.902124703543714e-06,-1.3811407651228851e-05,4.287792179818503e-06
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,20,2.535329157995784,1.929531365005213e-05,3.160839624482571e-06,1.7470559245604294e-05,2.3007953465240795e-06,3.850748856395218e-05,6.119624017850479e-06,8.70807834147882e-07,2.033953331272934e-06
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,21,2.659003751068749,1.0252171600679724e-05,1.0867644366597786e-06,1.0158107367905616e-05,8.178175637368522e-07,3.082655540873452e-05,2.1381643616126025e-06,5.208138220074587e-06,7.358872216422683e-07
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,22,2.782678344141714,5.724557535725923e-06,6.11911856272387e-07,5.955444700161394e-06,8.838555459034958e-07,2.154429792761714e-05,2.5797414643694187e-06,4.932147845864909e-06,6.581029308567404e-07
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,23,2.9063529372146792,3.6709896821962242e-06,5.993685717316253e-07,3.6758379279887725e-06,6.028867115378846e-07,1.3818097328982619e-05,2.1905731145825083e-06,3.2356348593988127e-06,5.43668796294067e-07
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,24,3.0300275302876445,2.1926515105353526e-06,3.283303761330735e-07,2.238870605669963e-06,2.700220207816273e-07,7.053976162420086e-06,9.026718935125738e-07,1.3112270231073836e-06,2.404724744364723e-07
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,25,3.1537021233606097,1.4479808200462643e-06,2.0567520874028182e-07,1.5374782081454163e-06,1.6217450176638156e-07,3.2494415081670997e-06,3.2781605508089505e-07,1.3199123998771e-07,1.3138726817853737e-07
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,26,3.2773767164335745,1.0775405705285564e-06,1.2228683181853787e-07,1.043802576018974e-06,1.2586866169570648e-07,1.250241841253929e-06,1.4081800013423986e-07,-4.355506526468008e-07,1.3440980077196488e-07
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,27,3.4010513095065398,6.8106596005221e-07,8.610328006173495e-08,6.567907581611359e-07,6.006330681719919e-08,3.967499427340421e-07,4.9534378722379476e-08,-4.70553387739652e-07,5.942501568897675e-08
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,28,3.5247259025795046,4.0411791787244723e-07,4.388275403488431e-08,4.133207864130957e-07,3.6157646157987174e-08,1.0188656341773772e-07,1.5090990159170715e-08,-3.5777607043390264e-07,3.2477420599412614e-08
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,29,3.64840049565247,2.517125933125729e-07,3.1293823720225936e-08,2.5396864092062834e-07,2.0160759903775076e-08,9.670847624305523e-08,1.705430410866462e-08,-2.0448637899507296e-07,2.0080825806464907e-08
segregating,0.010,10,200,0.8053342269609193,0.008691610335875323,1.1850791292727012,0.012508281695634184,0.43640295408299606,0.007009851169059061,0.008742861175774455,0.01156226873433679,0.006400816599228762,0.3672209563564223,0.01579950135667264,0.34628886060430225,0.056674818429972344,30,3.772075088725435,1.6152077026668279e-07,2.544613017557791e-08,1.7125106581072017e-07,3.202438887911986e-08,1.6927047970110995e-07,2.8271193476831984e-08,-8.175067818814641e-08,1.0582646049409927e-08
